Date,Company,Industry,Revenue,Expenses,Profit,Assets,Liabilities,Equity,MarketCap,Dividends,EarningsPerShare,PriceEarningsRatio,Beta,Volatility,DebtToEquityRatio,EconomicIndicator,MarketSentiment,GeographicLocation,CustomerAgeGroup,CustomerIncomeGroup,GrossMargin,TotalProfit,ROI,ScenarioRevenue,NetIncome,IndustryROABenchmark,RevenueRank,EconomicGrowthRate,CustomerSatisfactionScore
2021-05-25,A,Finance,258637.0,464316,53957,9407826,854855,1397904,38058266,28102,4.994968715138366,49.09387163124441,1.175221260423363,0.2994872192025813,0.6115262564525175,0.2704568257798388,0.3227412221408288,Africa,36-45,Medium,-205679.0,10228621,0.005735331414505327,242314.47322089662,-205679.0,0.008647471595630864,1.0,0.018301476423222694,9
2021-05-26,B,Finance,298326.0,323417,15200,9242920,16902,3015659,79280476,9442,-6.810674385671844,26.365794081884268,0.6291672458816633,0.4869900348781673,0.005604745098832461,-0.05023810944913695,-0.6296088642650641,Asia,46-60,Low,-25091.0,9976726,0.0016445019539279794,355769.66582834563,-25091.0,0.008647471595630864,1.0,0.0363673996183064,9
2021-05-27,D,Healthcare,152911.0,142233,61919,4069179,402545,4001876,74086672,45606,8.307127378895334,41.23667161744924,0.7503863328973754,0.2227828179657268,0.10058907372442324,-0.23894804686640975,-0.6517813293318313,North America,18-25,Low,10678.0,11945424,0.015216583001141017,160843.019293872,10678.0,0.008637771379571375,1.0,0.018166992904738027,5
2021-05-28,B,Healthcare,537663.0,460333,47911,2977885,195395,1310066,65144539,3289,0.7753982837955604,14.796338502179164,2.06421143651385,0.3377612416634828,0.14914897417382025,-0.9075636620415979,-0.8032087005732054,South America,60+,High,77330.0,9976726,0.016088935603624722,519632.13717102964,77330.0,0.008637771379571375,1.0,0.019802056554792922,9
2021-05-29,D,Finance,537780.0,273324,78704,9792241,402614,18182,31120239,5306,-5.344488492536382,43.0313744589349,1.9548548796422252,0.0913727812063112,22.143548564514354,-0.5767713305683327,0.3206054394026763,Europe,26-35,High,264456.0,11945424,0.008037383883832107,466048.43271542474,264456.0,0.008647471595630864,1.0,0.015176864290636971,10
2021-05-30,D,Healthcare,857868.0,356418,69832,373872,937520,9494365,57616073,35085,-7.977222373871006,21.71610791128359,1.7384920976946543,0.2342103903538759,0.09874488709882125,0.755391225825756,0.5287453244434719,South America,46-60,Low,501450.0,11945424,0.18678050241793984,1024698.2066928676,501450.0,0.008637771379571375,1.0,0.03098983357441965,6
2021-05-31,B,Finance,685956.0,140736,44748,6944616,874070,6330484,66463096,47027,5.132577356340082,15.616161206749052,2.0498525334015483,0.1520324059542535,0.138073171024522,0.5009171876243808,-0.46990714334999195,Europe,36-45,Medium,545220.0,9976726,0.006443552818471173,773991.3211992396,545220.0,0.008647471595630864,1.0,0.03959837254744675,5
2021-06-01,A,Finance,609140.0,291752,84034,7893526,764671,9550686,10269883,19421,0.5799294789408549,13.476133603841411,1.5852626189707175,0.3056380571876128,0.08006451054929457,-0.977555244798551,-0.9581100779381744,North America,18-25,High,317388.0,10228621,0.010645939469889629,555895.6336059812,317388.0,0.008647471595630864,1.0,0.024506130494313882,3
2021-06-02,A,Finance,858218.0,454503,15808,3017633,833592,7727502,45624030,36025,-4.762141430979712,48.044898115921576,1.8453821237165728,0.212051142759332,0.10787341109714368,0.09933230542922587,-0.8356566650471453,South America,26-35,Medium,403715.0,10228621,0.005238542924205826,710628.0863617791,403715.0,0.008647471595630864,1.0,0.020827729037854258,8
2021-06-03,C,Finance,68448.0,253630,79060,2459894,814798,2204344,12742002,9490,-7.547712971318534,34.28421314872989,1.9678204471954015,0.0623497642471981,0.3696328703686902,0.751387123371789,0.9357200696900609,South America,18-25,Medium,-185182.0,12271563,0.03213959625902579,56308.76246055164,-185182.0,0.008647471595630864,1.0,0.02036782833174235,4
2021-06-04,D,Technology,724668.0,143321,74771,1853746,761207,9698668,42708435,17325,6.402835741387115,11.423615041254408,0.686178373203242,0.4663928334574765,0.07848572608114847,-1.6694052811213718,-0.4091104450451595,North America,60+,Medium,581347.0,11945424,0.04033508366302611,614628.0771383506,581347.0,0.008624016061378312,1.0,-0.0038430678878574563,10
2021-06-05,B,Technology,526864.0,492162,44103,2921028,863171,4549139,90536320,3166,-9.788447334620912,23.56433982438377,0.963941126030534,0.0637992062686209,0.18974381745644617,0.543360192379935,0.5384462956762672,South America,36-45,Low,34702.0,9976726,0.015098451640997622,543885.6236149715,34702.0,0.008624016061378312,1.0,0.027451508642848173,3
2021-06-06,C,Healthcare,695597.0,386369,-4235,2958113,945039,8476248,21246160,14675,4.7998933304139655,16.56134497245721,0.9400670086682834,0.12561612325569,0.1114926085220725,-0.6626237589458467,0.24932713770852755,Europe,18-25,Medium,309228.0,12271563,-0.0014316559238947261,814895.6198001108,309228.0,0.008637771379571375,1.0,0.021341664159958435,6
2021-06-07,D,Finance,73183.0,187174,36548,907311,658801,3908220,52477548,10633,0.2815950643086289,28.51615943272481,0.5077198344313172,0.093906674130041,0.16856804376416887,0.5705986685931593,-0.2361207206942082,South America,46-60,Low,-113991.0,11945424,0.040281667476752735,73087.66971670478,-113991.0,0.008647471595630864,1.0,0.02428342050660725,8
2021-06-08,C,Finance,827115.0,203295,83807,4629939,824558,2494411,21755571,15568,-0.3519175090374951,13.02676235076662,1.165732659002297,0.4719771192545159,0.3305622048651966,-0.7632591565425169,-0.5886254756088898,Asia,36-45,Low,623820.0,12271563,0.018101102411932427,940577.1410887031,623820.0,0.008647471595630864,1.0,0.012885378059162952,9
2021-06-09,D,Finance,270878.0,216499,4985,2236355,501725,6870846,1511913,10772,0.3547883875327517,12.577383631286562,1.880149448373894,0.4598569011637425,0.07302230322146647,-1.804882100664519,-0.7572271636811871,Africa,46-60,Medium,54379.0,11945424,0.002229073648861652,265014.750325754,54379.0,0.008647471595630864,1.0,0.016155431210229085,6
2021-06-10,D,Technology,528399.0,24153,82736,3075466,355244,6069562,95644600,21030,-8.94373733443009,12.102175375825029,1.8586737052377749,0.4807807925118897,0.0585287702802937,-1.6275424378831627,0.23002593607773325,Europe,18-25,Medium,504246.0,11945424,0.02690193941340922,572485.1348000693,504246.0,0.008624016061378312,1.0,0.01588975063496827,5
2021-06-11,A,Technology,994015.0,120630,93157,3849404,345242,1302996,90181926,24669,6.968077414521432,15.761405239557195,0.7544167775360326,0.4205759848761939,0.26496013802037766,0.048084946661381994,0.549267561275576,Asia,36-45,Medium,873385.0,10228621,0.024200369719572172,1086208.9915815366,873385.0,0.008624016061378312,1.0,0.03021622984073039,2
2021-06-12,A,Finance,89497.0,449042,7762,7579476,114811,5952265,19151261,18664,-8.637351198956756,40.445983569732135,1.688644692937768,0.0509476440930815,0.0192886237423905,0.25972250172148187,0.28780850708226136,North America,46-60,Medium,-359545.0,10228621,0.0010240813481037475,77825.29191489244,-359545.0,0.008647471595630864,1.0,0.016212401633969066,2
2021-06-13,A,Healthcare,211385.0,65294,52305,131573,492877,8858989,30451051,23794,-5.178924310200239,43.16288025728152,1.8272271921162735,0.3065002998238332,0.055635806749506064,-0.9043166251044086,0.06060426649831663,Europe,60+,Low,146091.0,10228621,0.3975359686257819,199650.2626506408,146091.0,0.008637771379571375,1.0,0.040826603221097976,9
2021-06-14,A,Technology,250025.0,484990,63697,490722,645875,3376831,18397914,42845,-9.675207757246817,25.678601297902777,2.335557753125997,0.3878744920278862,0.19126660469534898,0.6385924587773739,-0.9160975531367275,Africa,60+,Medium,-234965.0,10228621,0.12980261736787835,263756.58867536776,-234965.0,0.008624016061378312,1.0,0.024308624190150376,2
2021-06-15,C,Healthcare,660286.0,244587,84414,4846437,718898,5207026,89862502,43174,-8.487142356783156,17.406231705069725,1.5706237111571166,0.3821150051927094,0.13806307093530934,-1.6615200622689599,0.9369775551887676,Africa,18-25,Medium,415699.0,12271563,0.017417744210850156,546900.792252649,415699.0,0.008637771379571375,1.0,0.007243173400042683,2
2021-06-16,C,Finance,408971.0,48363,74293,4931054,216728,9517932,72869068,47145,6.838899985717891,33.42107268028623,0.7232476036471793,0.4716848042806206,0.022770492581791927,-0.06607979864731657,0.5974283833091492,North America,36-45,Low,360608.0,12271563,0.01506635295415544,386320.58085184166,360608.0,0.008647471595630864,1.0,0.01871453706748043,3
2021-06-17,A,Technology,475461.0,481379,26064,475567,471236,5599794,5388168,36236,6.50946156205913,19.844335548999737,1.11417364842437,0.0929903950855488,0.0841523813197414,-1.2110161997624567,-0.4143559265980705,North America,26-35,High,-5918.0,10228621,0.0548061577022796,482079.3156150088,-5918.0,0.008624016061378312,1.0,0.013483248778435843,3
2021-06-18,C,Healthcare,750836.0,213102,20856,786513,23449,8761672,72961463,47744,-9.059897308221856,5.274951746701756,1.479418667293101,0.1376162400383456,0.0026763156621247633,-0.6518361078021592,0.9599406587177013,Europe,36-45,High,537734.0,12271563,0.02651704421923096,899869.2853838657,537734.0,0.008637771379571375,1.0,-0.0019438246982002444,4
2021-06-19,D,Finance,269350.0,343749,-1377,5309740,662935,8198846,77745342,7108,0.2989200632606259,15.276288525885905,1.1647784983038507,0.1308130765471702,0.08085711086657806,0.047398671316414016,0.2037631792726442,South America,60+,Low,-74399.0,11945424,-0.0002593347320207769,266606.24603694177,-74399.0,0.008647471595630864,1.0,0.03599470940113789,7
2021-06-20,A,Healthcare,130532.0,269513,17004,8090625,344919,7413581,45566716,29981,6.501233205033806,19.37062812285096,0.8282124481234816,0.0562120804985621,0.04652528919559926,-0.8604133652839524,0.16484531641449296,North America,46-60,High,-138981.0,10228621,0.0021016917728852837,147034.20824785874,-138981.0,0.008637771379571375,1.0,0.02703142542220004,9
2021-06-21,C,Finance,109418.0,280283,99369,3434826,539656,7862168,61197614,42410,-3.4019273864544424,29.26452089683736,1.008972756417971,0.1800167738505501,0.06863959152233837,-0.38455554422982535,0.4961463588590642,South America,26-35,Low,-170865.0,12271563,0.02892984972164529,106444.77527896767,-170865.0,0.008647471595630864,1.0,0.025332073178993126,2
2021-06-22,C,Technology,274406.0,54207,-511,7933835,948508,92672,82413322,26756,-8.3651566466195,8.378608733331266,2.059725393750481,0.3723998595992849,10.235108770718233,1.0062928092144405,0.6235395761802751,Asia,18-25,Medium,220199.0,12271563,-6.440769186654373e-05,306938.55705247354,220199.0,0.008624016061378312,1.0,0.021654036602997043,4
2021-06-23,A,Healthcare,29524.0,101594,21756,1870220,737354,5598542,24915462,16698,9.035147069736292,44.519471986835306,0.9785843774944478,0.2821148671538142,0.13170464738855223,-0.5768918695231487,0.3129572146630053,Africa,26-35,Medium,-72070.0,10228621,0.011632856027633113,30650.810641212833,-72070.0,0.008637771379571375,1.0,0.006179824313075623,9
2021-06-24,D,Healthcare,679904.0,55690,21438,1771849,622064,9967110,81279663,49236,-3.6117418638706456,20.562545604103747,0.644058551523236,0.2785762970952191,0.062411671989172385,0.8356921120651418,-0.7438085072676,South America,18-25,High,624214.0,11945424,0.012099225159706047,785043.1148236986,624214.0,0.008637771379571375,1.0,0.015163828604445633,2
2021-06-25,D,Technology,346722.0,401471,-1438,5775818,796866,168533,27169358,2805,-5.223376256552738,12.727322350934122,1.3777556006759364,0.254568542206628,4.728249066948313,-1.129706854657618,-0.3234649880110032,Africa,26-35,Medium,-54749.0,11945424,-0.00024896906377590153,334370.72945437394,-54749.0,0.008624016061378312,1.0,0.028417807747840126,10
2021-06-26,A,Finance,1547436.4372215935,132412,49136,1112000,233193,4074424,71447008,30205,-6.643759624993031,45.37550550926171,2.263084218623751,0.1470330682826995,0.0572333659923464,0.5298041779152828,0.8561672806520995,South America,18-25,High,1415024.4372215935,10228621,0.04418705035971223,1611998.2211395993,1415024.4372215935,0.008647471595630864,1.0,0.009487799702174973,1
2021-06-27,A,Technology,581793.0,486156,43602,8784937,189262,5675025,56171134,25675,9.840030808251631,14.193910727300242,1.4434931448707362,0.1640402505349066,0.03334998524235576,1.4415686206579004,-0.5507687763122961,Asia,18-25,High,95637.0,10228621,0.0049632683763127725,612050.5833013077,95637.0,0.008624016061378312,1.0,-0.005317693162508137,10
2021-06-28,B,Finance,674615.0,351761,25653,8968215,620072,930028,40167142,28889,-6.470399420393034,23.04716620080612,1.654143974568553,0.3283345143818938,0.6667240126103731,-2.4716445001272893,-0.25566595232497336,North America,26-35,Medium,322854.0,9976726,0.0028604354378212386,652321.1173130905,322854.0,0.008647471595630864,1.0,0.01772893992219074,8
2021-06-29,C,Healthcare,810031.0,158191,86529,3655951,310123,7265600,56323485,12770,7.76923331691172,16.185018214491897,2.313483137698624,0.4025628523742804,0.042683742567716364,-0.7968952554704768,-0.135846234111608,Asia,26-35,Medium,651840.0,12271563,0.02366798679741605,694783.6916240858,651840.0,0.008637771379571375,1.0,0.018582424459724613,9
2021-06-30,D,Healthcare,331361.0,303178,67934,4923514,980650,8247573,36277780,8838,-4.230008306306905,23.53520064901974,1.0416432627272827,0.3308809158053776,0.11890164536888609,0.57707212718054,-0.12119002061109563,North America,18-25,High,28183.0,11945424,0.013797868757964332,277489.57545355137,28183.0,0.008637771379571375,1.0,0.02135563416414709,7
2021-07-01,B,Healthcare,303152.0,159451,21998,329827,750011,3282422,68038951,28689,9.499527827899431,47.8891623880608,0.8139124547240213,0.3222943458374015,0.22849316754518462,-0.2030453860429927,0.22587916498905103,North America,60+,Medium,143701.0,9976726,0.0666955707082804,244543.205562952,143701.0,0.008637771379571375,1.0,0.027285186435145364,8
2021-07-02,C,Healthcare,103308.0,143061,-20,532406,483945,4496334,94042124,18363,-8.8060150390031,34.43728929954031,1.997333414379747,0.4992915411055278,0.10763101673496675,0.37114587337130883,0.8861516754894152,Africa,26-35,Low,-39753.0,12271563,-3.756531669440239e-05,118743.63110825785,-39753.0,0.008637771379571375,1.0,0.026376058122312085,4
2021-07-03,A,Finance,921053.0,356226,83707,6568780,952183,3028273,92998745,41709,3.059634084442937,38.53524521210208,1.6995331286313182,0.3079075536041833,0.3144310304916367,-0.6039851867158206,-0.5186145763349901,Asia,36-45,Medium,564827.0,10228621,0.012743157785768438,823964.7709368746,564827.0,0.008647471595630864,1.0,0.022587698052439216,4
2021-07-04,C,Healthcare,923047.0,10238,28771,9960094,351962,9609460,97624122,26590,8.153392675192933,26.04512255444735,2.211907203382082,0.3049881492969412,0.0366266158556256,0.08658978747289992,-0.7569972473981639,South America,46-60,Medium,912809.0,12271563,0.002888627356328163,816529.8681617152,912809.0,0.008637771379571375,1.0,0.031955313880867094,2
2021-07-05,C,Finance,714166.0,384757,86792,1009645,117396,6368154,44713875,38669,-3.152723222788431,39.10409418410335,1.8433657978611504,0.2089680039751292,0.018434855689733635,-0.15567723539207948,-0.6050590202801254,Asia,18-25,Low,329409.0,12271563,0.08596288794576311,781593.3831122726,329409.0,0.008647471595630864,1.0,0.004810302191866853,8
2021-07-06,A,Technology,717775.0,347897,71884,690660,343633,5295026,27424148,2861,8.367549036001915,8.407378164942148,0.7418353601799494,0.3216335815517732,0.06489732061750027,1.1677820616598074,0.773849800418539,Africa,18-25,Medium,369878.0,10228621,0.10408015521385341,666099.8262285211,369878.0,0.008624016061378312,1.0,0.025045818144773902,2
2021-07-07,D,Technology,835729.0,109211,91612,9020341,998335,6785040,47228050,15957,-0.1079047922432323,32.955722891827406,0.8474726865804476,0.3762370335938965,0.147137673469869,0.2544208433012131,0.291621625310412,North America,46-60,Medium,726518.0,11945424,0.010156157067676266,837749.6898978607,726518.0,0.008624016061378312,1.0,0.026265383633369426,9
2021-07-08,D,Technology,624704.0,81860,91271,7039724,458171,1380163,76953948,12914,1.5370955799095398,11.775861326587094,0.5664113639474695,0.4222464816103535,0.33196876021165617,0.3376026620752022,-0.42818642152167974,Africa,60+,High,542844.0,11945424,0.012965138974198421,540371.7250142329,542844.0,0.008624016061378312,1.0,0.007604377139197604,4
2021-07-09,C,Healthcare,269474.0,298293,92673,7115114,920221,1999483,13234639,48674,-8.548774641057356,41.09898567694815,1.4071155186231532,0.338844696935512,0.46022946931781866,-0.4118769661224674,0.6318938779372345,Europe,46-60,Medium,-28819.0,12271563,0.013024808878677137,319029.8074180971,-28819.0,0.008637771379571375,1.0,0.0049712939131761075,1
2021-07-10,A,Technology,654359.0,382284,-4780,3600095,415871,4746708,68387371,8748,2.588014491223822,37.579613862922784,1.7590211013234425,0.0902130613530185,0.08761250955398985,-0.48760622407249354,0.7227399927268721,Europe,26-35,Medium,272075.0,10228621,-0.0013277427401221357,746383.1813335518,272075.0,0.008624016061378312,1.0,0.012540578735243987,4
2021-07-11,D,Finance,285572.0,50312,80835,1430776,642539,5649005,92070266,20584,6.969579565888751,24.97316062832881,0.5843332901656724,0.334257834787199,0.11374374779275288,-0.4325581878196209,0.6930286773805561,South America,46-60,Low,235260.0,11945424,0.05649731334604438,327127.2520837448,235260.0,0.008647471595630864,1.0,0.01338458557484708,3
